shot_id,episode,shot_number,duration,shot_type,camera,character,emotion,action,dialogue,scene,time_period,lighting,color_palette,ai_prompt
S0437,15,17,7.9,过肩镜头,横移,小豆子,恐惧,"对视 - ""说好的，一辈子""",,科班小戏台 - 简陋木质戏台，红布帘，供学徒练习,民国初年 (1924-1937),油灯暖光,老照片褐,"young boy, delicate features, androgynous beauty, vulnerable, 恐惧 expression, 对视 - ""说好的，一辈子"", set in 科班小戏台 - 简陋木质戏台，红布帘，供学徒练习, over-the-shoulder shot, 油灯暖光, color palette: 老照片褐, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0438,15,18,6.1,过肩镜头,推进,小豆子,委屈,换装 - 二人首次合演《霸王别姬》,,科班小戏台 - 简陋木质戏台，红布帘，供学徒练习,民国初年 (1924-1937),晨曦微光,暖黄,"young boy, delicate features, androgynous beauty, vulnerable, 委屈 expression, 换装 - 二人首次合演《霸王别姬》, set in 科班小戏台 - 简陋木质戏台，红布帘，供学徒练习, over-the-shoulder shot, 晨曦微光, color palette: 暖黄, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0439,15,19,6.2,俯拍,横移,小石头,义气,行走 - 配合默契,,科班小戏台 - 简陋木质戏台，红布帘，供学徒练习,民国初年 (1924-1937),油灯暖光,琥珀,"young boy, strong build, protective stance, loyal, 义气 expression, 行走 - 配合默契, set in 科班小戏台 - 简陋木质戏台，红布帘，供学徒练习, high angle shot, 油灯暖光, color palette: 琥珀, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0440,15,20,6.0,特写,环绕,小石头,豪爽,"挥手 - ""说好的，一辈子""",别怕，有我呢。,科班小戏台 - 简陋木质戏台，红布帘，供学徒练习,民国初年 (1924-1937),晨曦微光,老照片褐,"young boy, strong build, protective stance, loyal, 豪爽 expression, 挥手 - ""说好的，一辈子"", set in 科班小戏台 - 简陋木质戏台，红布帘，供学徒练习, extreme close-up shot, 晨曦微光, color palette: 老照片褐, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0441,15,21,2.2,近景,手持晃动,小石头,无奈,起身 - 二人首次合演《霸王别姬》,别怕，有我呢。,科班小戏台 - 简陋木质戏台，红布帘，供学徒练习,民国初年 (1924-1937),晨曦微光,琥珀,"young boy, strong build, protective stance, loyal, 无奈 expression, 起身 - 二人首次合演《霸王别姬》, set in 科班小戏台 - 简陋木质戏台，红布帘，供学徒练习, close-up shot, 晨曦微光, color palette: 琥珀, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0442,15,22,5.9,近景,斯坦尼康,小豆子,倔强,俯身 - 配合默契,我不改！,科班小戏台 - 简陋木质戏台，红布帘，供学徒练习,民国初年 (1924-1937),晨曦微光,淡金,"young boy, delicate features, androgynous beauty, vulnerable, 倔强 expression, 俯身 - 配合默契, set in 科班小戏台 - 简陋木质戏台，红布帘，供学徒练习, close-up shot, 晨曦微光, color palette: 淡金, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0443,15,23,7.8,特写,横移,小石头,义气,"转身 - ""说好的，一辈子""",我保护你。,科班小戏台 - 简陋木质戏台，红布帘，供学徒练习,民国初年 (1924-1937),烛火摇曳,淡金,"young boy, strong build, protective stance, loyal, 义气 expression, 转身 - ""说好的，一辈子"", set in 科班小戏台 - 简陋木质戏台，红布帘，供学徒练习, extreme close-up shot, 烛火摇曳, color palette: 淡金, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0444,15,24,3.5,主观镜头,拉远,小石头,豪爽,凝视 - 二人首次合演《霸王别姬》,,科班小戏台 - 简陋木质戏台，红布帘，供学徒练习,民国初年 (1924-1937),晨曦微光,老照片褐,"young boy, strong build, protective stance, loyal, 豪爽 expression, 凝视 - 二人首次合演《霸王别姬》, set in 科班小戏台 - 简陋木质戏台，红布帘，供学徒练习, POV shot, 晨曦微光, color palette: 老照片褐, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0445,15,25,3.1,中景,横移,小豆子,委屈,行走 - 配合默契,我本是男儿郎，又不是女娇娥...,科班小戏台 - 简陋木质戏台，红布帘，供学徒练习,民国初年 (1924-1937),油灯暖光,淡金,"young boy, delicate features, androgynous beauty, vulnerable, 委屈 expression, 行走 - 配合默契, set in 科班小戏台 - 简陋木质戏台，红布帘，供学徒练习, medium shot, 油灯暖光, color palette: 淡金, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0446,15,26,4.0,主观镜头,跟拍,小石头,保护欲,"对视 - ""说好的，一辈子""",豆子，好好练，咱们一块儿成角儿。,科班小戏台 - 简陋木质戏台，红布帘，供学徒练习,民国初年 (1924-1937),烛火摇曳,淡金,"young boy, strong build, protective stance, loyal, 保护欲 expression, 对视 - ""说好的，一辈子"", set in 科班小戏台 - 简陋木质戏台，红布帘，供学徒练习, POV shot, 烛火摇曳, color palette: 淡金, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0447,15,27,6.5,俯拍,推进,小石头,粗犷,低头 - 二人首次合演《霸王别姬》,我保护你。,科班小戏台 - 简陋木质戏台，红布帘，供学徒练习,民国初年 (1924-1937),晨曦微光,老照片褐,"young boy, strong build, protective stance, loyal, 粗犷 expression, 低头 - 二人首次合演《霸王别姬》, set in 科班小戏台 - 简陋木质戏台，红布帘，供学徒练习, high angle shot, 晨曦微光, color palette: 老照片褐, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0448,15,28,3.9,全景,横移,小豆子,倔强,练功 - 配合默契,娘...,科班小戏台 - 简陋木质戏台，红布帘，供学徒练习,民国初年 (1924-1937),晨曦微光,暖黄,"young boy, delicate features, androgynous beauty, vulnerable, 倔强 expression, 练功 - 配合默契, set in 科班小戏台 - 简陋木质戏台，红布帘，供学徒练习, full shot, 晨曦微光, color palette: 暖黄, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0449,15,29,3.3,全景,推进,小石头,保护欲,"起身 - ""说好的，一辈子""",,科班小戏台 - 简陋木质戏台，红布帘，供学徒练习,民国初年 (1924-1937),晨曦微光,琥珀,"young boy, strong build, protective stance, loyal, 保护欲 expression, 起身 - ""说好的，一辈子"", set in 科班小戏台 - 简陋木质戏台，红布帘，供学徒练习, full shot, 晨曦微光, color palette: 琥珀, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0450,15,30,6.4,近景,手持晃动,小石头,粗犷,换装 - 二人首次合演《霸王别姬》,,科班小戏台 - 简陋木质戏台，红布帘，供学徒练习,民国初年 (1924-1937),油灯暖光,淡金,"young boy, strong build, protective stance, loyal, 粗犷 expression, 换装 - 二人首次合演《霸王别姬》, set in 科班小戏台 - 简陋木质戏台，红布帘，供学徒练习, close-up shot, 油灯暖光, color palette: 淡金, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0451,16,1,3.9,近景,手持晃动,张公公,变态,转身 - 相中小豆子,,关家科班练功房 - 宽敞练功房，木地板磨亮，练功器械整齐,民国初年 (1924-1937),油灯暖光,老照片褐,"张公公, 变态 expression, 转身 - 相中小豆子, set in 关家科班练功房 - 宽敞练功房，木地板磨亮，练功器械整齐, close-up shot, 油灯暖光, color palette: 老照片褐, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0452,16,2,3.7,主观镜头,升降,关师傅,严厉,"仰望 - 安排""堂会""",要想人前显贵，必得人后受罪！,关家科班练功房 - 宽敞练功房，木地板磨亮，练功器械整齐,民国初年 (1924-1937),油灯暖光,暖黄,"关师傅, 严厉 expression, 仰望 - 安排""堂会"", set in 关家科班练功房 - 宽敞练功房，木地板磨亮，练功器械整齐, POV shot, 油灯暖光, color palette: 暖黄, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0453,16,3,3.2,主观镜头,斯坦尼康,关师傅,欣慰,低头 - 清遗太监张公公看戏,打你是为了你好，不成器！,关家科班练功房 - 宽敞练功房，木地板磨亮，练功器械整齐,民国初年 (1924-1937),烛火摇曳,琥珀,"关师傅, 欣慰 expression, 低头 - 清遗太监张公公看戏, set in 关家科班练功房 - 宽敞练功房，木地板磨亮，练功器械整齐, POV shot, 烛火摇曳, color palette: 琥珀, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0454,16,4,7.4,近景,固定,小豆子,倔强,落座 - 相中小豆子,,关家科班练功房 - 宽敞练功房，木地板磨亮，练功器械整齐,民国初年 (1924-1937),油灯暖光,琥珀,"young boy, delicate features, androgynous beauty, vulnerable, 倔强 expression, 落座 - 相中小豆子, set in 关家科班练功房 - 宽敞练功房，木地板磨亮，练功器械整齐, close-up shot, 油灯暖光, color palette: 琥珀, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0455,16,5,2.3,中景,横移,张公公,贪婪,"化妆 - 安排""堂会""",一九二四年，北平。,科班小戏台 - 简陋木质戏台，红布帘，供学徒练习,民国初年 (1924-1937),晨曦微光,老照片褐,"张公公, 贪婪 expression, 化妆 - 安排""堂会"", set in 科班小戏台 - 简陋木质戏台，红布帘，供学徒练习, medium shot, 晨曦微光, color palette: 老照片褐, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0456,16,6,6.6,过肩镜头,手持晃动,小豆子,恐惧,起身 - 清遗太监张公公看戏,,关家科班练功房 - 宽敞练功房，木地板磨亮，练功器械整齐,民国初年 (1924-1937),烛火摇曳,暖黄,"young boy, delicate features, androgynous beauty, vulnerable, 恐惧 expression, 起身 - 清遗太监张公公看戏, set in 关家科班练功房 - 宽敞练功房，木地板磨亮，练功器械整齐, over-the-shoulder shot, 烛火摇曳, color palette: 暖黄, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0457,16,7,6.4,近景,斯坦尼康,关师傅,欣慰,起舞 - 相中小豆子,,关家科班练功房 - 宽敞练功房，木地板磨亮，练功器械整齐,民国初年 (1924-1937),油灯暖光,淡金,"关师傅, 欣慰 expression, 起舞 - 相中小豆子, set in 关家科班练功房 - 宽敞练功房，木地板磨亮，练功器械整齐, close-up shot, 油灯暖光, color palette: 淡金, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0458,16,8,6.3,仰拍,手持晃动,小豆子,渴望,"仰望 - 安排""堂会""",我不改！,科班小戏台 - 简陋木质戏台，红布帘，供学徒练习,民国初年 (1924-1937),油灯暖光,淡金,"young boy, delicate features, androgynous beauty, vulnerable, 渴望 expression, 仰望 - 安排""堂会"", set in 科班小戏台 - 简陋木质戏台，红布帘，供学徒练习, low angle shot, 油灯暖光, color palette: 淡金, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0459,16,9,4.3,大全景,斯坦尼康,小豆子,恐惧,换装 - 清遗太监张公公看戏,,关家科班练功房 - 宽敞练功房，木地板磨亮，练功器械整齐,民国初年 (1924-1937),烛火摇曳,暖黄,"young boy, delicate features, androgynous beauty, vulnerable, 恐惧 expression, 换装 - 清遗太监张公公看戏, set in 关家科班练功房 - 宽敞练功房，木地板磨亮，练功器械整齐, wide establishing shot, 烛火摇曳, color palette: 暖黄, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S0460,16,10,4.3,全景,固定,关师傅,失望,回望 - 相中小豆子,人，得自个儿成全自个儿。,关家科班练功房 - 宽敞练功房，木地板磨亮，练功器械整齐,民国初年 (1924-1937),油灯暖光,琥珀,"关师傅, 失望 expression, 回望 - 相中小豆子, set in 关家科班练功房 - 宽敞练功房，木地板磨亮，练功器械整齐, full shot, 油灯暖光, color palette: 琥珀, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
