"shot_id","episode","scene_num","duration","shot_type","camera_angle","camera_movement","character","emotion","action","location","dialogue","Image_Prompt","Video_Prompt"
"E032_S008","32","1","2.8","POV","High-angle","Truck-R","商販","市井","牽手走路","北平廟會","","Film-grain, POV shot, High-angle, 商販, 市井, 牽手走路, 北平廟會, 日間, low-key lighting, 暖黃雜色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Truck-R camera, POV shot, 商販 牽手走路, 市井 mood, 北平廟會, low-key lighting, cinematic, 2.8s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S009","32","2","2.7","2Shot","High-angle","Crane-up","學徒們","堅毅","偷看","關家科班","","Film-grain, 2Shot shot, High-angle, 學徒們, 堅毅, 偷看, 關家科班, 黃昏, low-key lighting, 土褐暗色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Crane-up camera, 2Shot shot, 學徒們 偷看, 堅毅 mood, 關家科班, low-key lighting, cinematic, 2.7s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S010","32","2","3.4","ECU","High-angle","Crane-down","關師傅","麻木","哭泣","關家科班","都給我拿穩了","Film-grain, ECU shot, High-angle, 關師傅, 麻木, 哭泣, 關家科班, 黃昏, low-key lighting, 土褐暗色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Crane-down camera, ECU shot, 關師傅 哭泣, 麻木 mood, 關家科班, low-key lighting, cinematic, 3.4s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S011","32","2","3.0","CU","High-angle","Handheld","學徒們","麻木","耗頂","關家科班","","Film-grain, CU shot, High-angle, 學徒們, 麻木, 耗頂, 關家科班, 黃昏, low-key lighting, 土褐暗色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Handheld camera, CU shot, 學徒們 耗頂, 麻木 mood, 關家科班, low-key lighting, cinematic, 3.0s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S012","32","2","2.9","MCU","High-angle","Steadicam","學徒們","威嚴","偷看","關家科班","","Film-grain, MCU shot, High-angle, 學徒們, 威嚴, 偷看, 關家科班, 黃昏, low-key lighting, 土褐暗色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Steadicam camera, MCU shot, 學徒們 偷看, 威嚴 mood, 關家科班, low-key lighting, cinematic, 2.9s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S013","32","2","2.1","MS","High-angle","Drone","小豆子","痛楚","按刀","胡同磨刀攤","","Film-grain, MS shot, High-angle, 小豆子, 痛楚, 按刀, 胡同磨刀攤, 日間, low-key lighting, 白灰血紅, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Drone camera, MS shot, 小豆子 按刀, 痛楚 mood, 胡同磨刀攤, low-key lighting, cinematic, 2.1s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S014","32","2","3.2","MLS","Low-angle","Static","小豆子娘","茫然","擁抱","胡同磨刀攤","","Film-grain, MLS shot, Low-angle, 小豆子娘, 茫然, 擁抱, 胡同磨刀攤, 日間, low-key lighting, 白灰血紅, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","MLS shot, 小豆子娘 擁抱, 茫然 mood, 胡同磨刀攤, low-key lighting, cinematic, 3.2s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S015","32","2","3.0","LS","Low-angle","Pan-L","小豆子娘","痛楚","站立","胡同磨刀攤","娘，我手冷","Film-grain, LS shot, Low-angle, 小豆子娘, 痛楚, 站立, 胡同磨刀攤, 日間, low-key lighting, 白灰血紅, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Pan-L camera, LS shot, 小豆子娘 站立, 痛楚 mood, 胡同磨刀攤, low-key lighting, cinematic, 3.0s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S016","32","2","3.2","ELS","Low-angle","Pan-R","小豆子娘","茫然","掙扎","胡同磨刀攤","","Film-grain, ELS shot, Low-angle, 小豆子娘, 茫然, 掙扎, 胡同磨刀攤, 日間, low-key lighting, 白灰血紅, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Pan-R camera, ELS shot, 小豆子娘 掙扎, 茫然 mood, 胡同磨刀攤, low-key lighting, cinematic, 3.2s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S017","32","3","2.2","OTS","Low-angle","Tilt-up","小豆子","懇求","檢查","關家堂屋","","Film-grain, OTS shot, Low-angle, 小豆子, 懇求, 檢查, 關家堂屋, 黃昏, low-key lighting, 暗褐暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Tilt-up camera, OTS shot, 小豆子 檢查, 懇求 mood, 關家堂屋, low-key lighting, cinematic, 2.2s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S018","32","3","2.5","POV","Low-angle","Tilt-down","關師傅","審視","跪地","關家堂屋","","Film-grain, POV shot, Low-angle, 關師傅, 審視, 跪地, 關家堂屋, 黃昏, low-key lighting, 暗褐暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Tilt-down camera, POV shot, 關師傅 跪地, 審視 mood, 關家堂屋, low-key lighting, cinematic, 2.5s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S019","32","3","3.6","2Shot","Low-angle","Dolly-in","關師傅","懇求","顫抖","關家堂屋","","Film-grain, 2Shot shot, Low-angle, 關師傅, 懇求, 顫抖, 關家堂屋, 黃昏, low-key lighting, 暗褐暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Dolly-in camera, 2Shot shot, 關師傅 顫抖, 懇求 mood, 關家堂屋, low-key lighting, cinematic, 3.6s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S020","32","3","3.9","ECU","Low-angle","Dolly-out","小豆子","懇求","檢查","關家堂屋","沒吃戲飯的命","Film-grain, ECU shot, Low-angle, 小豆子, 懇求, 檢查, 關家堂屋, 黃昏, low-key lighting, 暗褐暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Dolly-out camera, ECU shot, 小豆子 檢查, 懇求 mood, 關家堂屋, low-key lighting, cinematic, 3.9s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S021","32","3","2.3","CU","Dutch","Truck-L","小石頭","堅持","壓腿","練功房","","Film-grain, CU shot, Dutch, 小石頭, 堅持, 壓腿, 練功房, 各時段, low-key lighting, 青灰木色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Truck-L camera, CU shot, 小石頭 壓腿, 堅持 mood, 練功房, low-key lighting, cinematic, 2.3s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S022","32","3","3.3","MCU","Dutch","Truck-R","師兄弟們","友愛","壓腿","練功房","","Film-grain, MCU shot, Dutch, 師兄弟們, 友愛, 壓腿, 練功房, 各時段, low-key lighting, 青灰木色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Truck-R camera, MCU shot, 師兄弟們 壓腿, 友愛 mood, 練功房, low-key lighting, cinematic, 3.3s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S023","32","3","2.8","MS","Dutch","Crane-up","小豆子","堅持","壓腿","練功房","","Film-grain, MS shot, Dutch, 小豆子, 堅持, 壓腿, 練功房, 各時段, low-key lighting, 青灰木色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Crane-up camera, MS shot, 小豆子 壓腿, 堅持 mood, 練功房, low-key lighting, cinematic, 2.8s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S024","32","3","3.7","MLS","Dutch","Crane-down","小石頭","痛苦","壓腿","練功房","","Film-grain, MLS shot, Dutch, 小石頭, 痛苦, 壓腿, 練功房, 各時段, low-key lighting, 青灰木色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Crane-down camera, MLS shot, 小石頭 壓腿, 痛苦 mood, 練功房, low-key lighting, cinematic, 3.7s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S025","32","4","3.5","LS","Dutch","Handheld","觀眾","癡迷","亮相","戲園子","力拔山兮氣蓋世","Film-grain, LS shot, Dutch, 觀眾, 癡迷, 亮相, 戲園子, 夜間, low-key lighting, 濃艷戲彩, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Handheld camera, LS shot, 觀眾 亮相, 癡迷 mood, 戲園子, low-key lighting, cinematic, 3.5s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S026","32","4","2.4","ELS","Dutch","Steadicam","段小樓","霸氣","亮相","戲園子","","Film-grain, ELS shot, Dutch, 段小樓, 霸氣, 亮相, 戲園子, 夜間, low-key lighting, 濃艷戲彩, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Steadicam camera, ELS shot, 段小樓 亮相, 霸氣 mood, 戲園子, low-key lighting, cinematic, 2.4s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S027","32","4","3.1","OTS","Dutch","Drone","程蝶衣","入戲","對唱","戲園子","","Film-grain, OTS shot, Dutch, 程蝶衣, 入戲, 對唱, 戲園子, 夜間, low-key lighting, 濃艷戲彩, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Drone camera, OTS shot, 程蝶衣 對唱, 入戲 mood, 戲園子, low-key lighting, cinematic, 3.1s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S028","32","4","2.3","POV","Bird-eye","Static","程蝶衣","癡迷","亮相","戲園子","","Film-grain, POV shot, Bird-eye, 程蝶衣, 癡迷, 亮相, 戲園子, 夜間, low-key lighting, 濃艷戲彩, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","POV shot, 程蝶衣 亮相, 癡迷 mood, 戲園子, low-key lighting, cinematic, 2.3s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S029","32","4","3.8","2Shot","Bird-eye","Pan-L","程蝶衣","糾結","化妝","後台化妝間","","Film-grain, 2Shot shot, Bird-eye, 程蝶衣, 糾結, 化妝, 後台化妝間, 夜間, low-key lighting, 暗紅暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Pan-L camera, 2Shot shot, 程蝶衣 化妝, 糾結 mood, 後台化妝間, low-key lighting, cinematic, 3.8s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S030","32","4","2.0","ECU","Bird-eye","Pan-R","段小樓","隱忍","對話","後台化妝間","蝶衣","Film-grain, ECU shot, Bird-eye, 段小樓, 隱忍, 對話, 後台化妝間, 夜間, low-key lighting, 暗紅暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Pan-R camera, ECU shot, 段小樓 對話, 隱忍 mood, 後台化妝間, low-key lighting, cinematic, 2.0s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S031","32","4","2.2","CU","Bird-eye","Tilt-up","程蝶衣","深情","對話","後台化妝間","","Film-grain, CU shot, Bird-eye, 程蝶衣, 深情, 對話, 後台化妝間, 夜間, low-key lighting, 暗紅暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Tilt-up camera, CU shot, 程蝶衣 對話, 深情 mood, 後台化妝間, low-key lighting, cinematic, 2.2s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S032","32","4","3.8","MCU","Bird-eye","Tilt-down","段小樓","隱忍","凝視","後台化妝間","","Film-grain, MCU shot, Bird-eye, 段小樓, 隱忍, 凝視, 後台化妝間, 夜間, low-key lighting, 暗紅暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Tilt-down camera, MCU shot, 段小樓 凝視, 隱忍 mood, 後台化妝間, low-key lighting, cinematic, 3.8s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S033","32","5","3.7","MS","Bird-eye","Dolly-in","段小樓","絕望","流淚","各場景","","Film-grain, MS shot, Bird-eye, 段小樓, 絕望, 流淚, 各場景, 各時段, low-key lighting, 高對比, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Dolly-in camera, MS shot, 段小樓 流淚, 絕望 mood, 各場景, low-key lighting, cinematic, 3.7s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S034","32","5","3.5","MLS","Bird-eye","Dolly-out","段小樓","絕望","爭吵","各場景","","Film-grain, MLS shot, Bird-eye, 段小樓, 絕望, 爭吵, 各場景, 各時段, low-key lighting, 高對比, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Dolly-out camera, MLS shot, 段小樓 爭吵, 絕望 mood, 各場景, low-key lighting, cinematic, 3.5s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S035","32","5","3.1","LS","Worm-eye","Truck-L","菊仙","憤怒","流淚","各場景","你變了","Film-grain, LS shot, Worm-eye, 菊仙, 憤怒, 流淚, 各場景, 各時段, low-key lighting, 高對比, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Truck-L camera, LS shot, 菊仙 流淚, 憤怒 mood, 各場景, low-key lighting, cinematic, 3.1s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S036","32","5","2.9","ELS","Worm-eye","Truck-R","菊仙","憤怒","摔門","各場景","","Film-grain, ELS shot, Worm-eye, 菊仙, 憤怒, 摔門, 各場景, 各時段, low-key lighting, 高對比, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Truck-R camera, ELS shot, 菊仙 摔門, 憤怒 mood, 各場景, low-key lighting, cinematic, 2.9s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S037","32","5","2.9","OTS","Worm-eye","Crane-up","段小樓","抉擇","關鍵動作","各場景","","Film-grain, OTS shot, Worm-eye, 段小樓, 抉擇, 關鍵動作, 各場景, 各時段, low-key lighting, 極端色調, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Crane-up camera, OTS shot, 段小樓 關鍵動作, 抉擇 mood, 各場景, low-key lighting, cinematic, 2.9s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S038","32","5","3.1","POV","Worm-eye","Crane-down","段小樓","崩潰","轉變","各場景","","Film-grain, POV shot, Worm-eye, 段小樓, 崩潰, 轉變, 各場景, 各時段, low-key lighting, 極端色調, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Crane-down camera, POV shot, 段小樓 轉變, 崩潰 mood, 各場景, low-key lighting, cinematic, 3.1s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S039","32","5","3.6","2Shot","Worm-eye","Handheld","段小樓","抉擇","關鍵動作","各場景","","Film-grain, 2Shot shot, Worm-eye, 段小樓, 抉擇, 關鍵動作, 各場景, 各時段, low-key lighting, 極端色調, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Handheld camera, 2Shot shot, 段小樓 關鍵動作, 抉擇 mood, 各場景, low-key lighting, cinematic, 3.6s duration, Chinese opera, 1920s Beijing aesthetic"
"E032_S040","32","5","2.7","ECU","Worm-eye","Steadicam","段小樓","崩潰","關鍵動作","各場景","我本是男兒郎","Film-grain, ECU shot, Worm-eye, 段小樓, 崩潰, 關鍵動作, 各場景, 各時段, low-key lighting, 極端色調, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Steadicam camera, ECU shot, 段小樓 關鍵動作, 崩潰 mood, 各場景, low-key lighting, cinematic, 2.7s duration, Chinese opera, 1920s Beijing aesthetic"
"E033_S001","33","1","3.4","CU","Eye-level","Pan-L","程蝶衣","滄桑","對話交談","現代劇院","","Film-grain, CU shot, Eye-level, 程蝶衣, 滄桑, 對話交談, 現代劇院, 日間, low-key lighting, 灰藍冷色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Pan-L camera, CU shot, 程蝶衣 對話交談, 滄桑 mood, 現代劇院, low-key lighting, cinematic, 3.4s duration, Chinese opera, 1920s Beijing aesthetic"
"E033_S002","33","1","2.4","MCU","Eye-level","Pan-R","程蝶衣","懷舊","緩步走來","現代劇院","","Film-grain, MCU shot, Eye-level, 程蝶衣, 懷舊, 緩步走來, 現代劇院, 日間, low-key lighting, 灰藍冷色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Pan-R camera, MCU shot, 程蝶衣 緩步走來, 懷舊 mood, 現代劇院, low-key lighting, cinematic, 2.4s duration, Chinese opera, 1920s Beijing aesthetic"
"E033_S003","33","1","3.9","MS","Eye-level","Tilt-up","管場人","疏離","緩步走來","現代劇院","","Film-grain, MS shot, Eye-level, 管場人, 疏離, 緩步走來, 現代劇院, 日間, low-key lighting, 灰藍冷色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Tilt-up camera, MS shot, 管場人 緩步走來, 疏離 mood, 現代劇院, low-key lighting, cinematic, 3.9s duration, Chinese opera, 1920s Beijing aesthetic"
"E033_S004","33","1","4.0","MLS","Eye-level","Tilt-down","段小樓","滄桑","對話交談","現代劇院","","Film-grain, MLS shot, Eye-level, 段小樓, 滄桑, 對話交談, 現代劇院, 日間, low-key lighting, 灰藍冷色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Tilt-down camera, MLS shot, 段小樓 對話交談, 滄桑 mood, 現代劇院, low-key lighting, cinematic, 4.0s duration, Chinese opera, 1920s Beijing aesthetic"
"E033_S005","33","1","2.9","LS","Eye-level","Dolly-in","路人","決絕","張望","北平廟會","臭婊子","Film-grain, LS shot, Eye-level, 路人, 決絕, 張望, 北平廟會, 日間, low-key lighting, 暖黃雜色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Dolly-in camera, LS shot, 路人 張望, 決絕 mood, 北平廟會, low-key lighting, cinematic, 2.9s duration, Chinese opera, 1920s Beijing aesthetic"
"E033_S006","33","1","4.0","ELS","Eye-level","Dolly-out","小豆子娘","決絕","躲避搭訕","北平廟會","","Film-grain, ELS shot, Eye-level, 小豆子娘, 決絕, 躲避搭訕, 北平廟會, 日間, low-key lighting, 暖黃雜色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Dolly-out camera, ELS shot, 小豆子娘 躲避搭訕, 決絕 mood, 北平廟會, low-key lighting, cinematic, 4.0s duration, Chinese opera, 1920s Beijing aesthetic"
"E033_S007","33","1","3.7","OTS","High-angle","Truck-L","小豆子","畏怯","張望","北平廟會","","Film-grain, OTS shot, High-angle, 小豆子, 畏怯, 張望, 北平廟會, 日間, low-key lighting, 暖黃雜色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Truck-L camera, OTS shot, 小豆子 張望, 畏怯 mood, 北平廟會, low-key lighting, cinematic, 3.7s duration, Chinese opera, 1920s Beijing aesthetic"
